AF3,F7,F3,FC5,T7,P7,O1,O2,P8,T8,FC6,F4,F8,AF4
-0.15171652122725304,-0.15171652122725776,-0.15171652122725776,-0.15171652122724824,-0.15171652122724824,-0.15171652122724824,-0.15171652122724824,-0.15171652122722926,-0.15171652122722926,-0.15171652122722926,-0.15171652122722926,-0.15171652122722926,-0.15171652122722926,-0.15171652122722926
-0.15171652122725304,-0.15171652122725776,-0.15171652122725776,-0.15171652122724824,-0.15171652122724824,-0.15171652122724824,-0.15171652122724824,-0.15171652122722926,-0.15171652122722926,-0.15171652122722926,-0.15171652122722926,-0.15171652122722926,-0.15171652122722926,-0.15171652122722926
-0.15171652122725304,-0.15171652122725776,-0.15171652122725776,-0.15171652122724824,-0.15171652122724824,-0.15171652122724824,-0.15171652122724824,-0.15171652122722926,-0.15171652122722926,-0.15171652122722926,-0.15171652122722926,-0.15171652122722926,-0.15171652122722926,-0.15171652122722926
-0.15171652122725304,-0.15171652122725776,-0.15171652122725776,-0.15171652122724824,-0.15171652122724824,-0.15171652122724824,-0.15171652122724824,-0.15171652122722926,-0.15171652122722926,-0.15171652122722926,-0.15171652122722926,-0.15171652122722926,-0.15171652122722926,-0.15171652122722926
-0.15171652122725304,-0.15171652122725776,-0.15171652122725776,-0.15171652122724824,-0.15171652122724824,-0.15171652122724824,-0.15171652122724824,-0.15171652122722926,-0.15171652122722926,-0.15171652122722926,-0.15171652122722926,-0.15171652122722926,-0.15171652122722926,-0.15171652122722926
-0.15171652122725304,-0.15171652122725776,-0.15171652122725776,-0.15171652122724824,-0.15171652122724824,-0.15171652122724824,-0.15171652122724824,-0.15171652122722926,-0.15171652122722926,-0.15171652122722926,-0.15171652122722926,-0.15171652122722926,-0.15171652122722926,-0.15171652122722926
-0.15171652122725304,-0.15171652122725776,-0.15171652122725776,-0.15171652122724824,-0.15171652122724824,-0.15171652122724824,-0.15171652122724824,-0.15171652122722926,-0.15171652122722926,-0.15171652122722926,-0.15171652122722926,-0.15171652122722926,-0.15171652122722926,-0.15171652122722926
-0.15171652122725304,-0.15171652122725776,-0.15171652122725776,-0.15171652122724824,-0.15171652122724824,-0.15171652122724824,-0.15171652122724824,-0.15171652122722926,-0.15171652122722926,-0.15171652122722926,-0.15171652122722926,-0.15171652122722926,-0.15171652122722926,-0.15171652122722926
-0.15171652122725304,-0.15171652122725776,-0.15171652122725776,-0.15171652122724824,-0.15171652122724824,-0.15171652122724824,-0.15171652122724824,-0.15171652122722926,-0.15171652122722926,-0.15171652122722926,-0.15171652122722926,-0.15171652122722926,-0.15171652122722926,-0.15171652122722926
-0.15171652122725304,-0.15171652122725776,-0.15171652122725776,-0.15171652122724824,-0.15171652122724824,-0.15171652122724824,-0.15171652122724824,-0.15171652122722926,-0.15171652122722926,-0.15171652122722926,-0.15171652122722926,-0.15171652122722926,-0.15171652122722926,-0.15171652122722926
-0.15171652122725304,-0.15171652122725776,-0.15171652122725776,-0.15171652122724824,-0.15171652122724824,-0.15171652122724824,-0.15171652122724824,-0.15171652122722926,-0.15171652122722926,-0.15171652122722926,-0.15171652122722926,-0.15171652122722926,-0.15171652122722926,-0.15171652122722926
-0.15171652122725304,-0.15171652122725776,-0.15171652122725776,-0.15171652122724824,-0.15171652122724824,-0.15171652122724824,-0.15171652122724824,-0.15171652122722926,-0.15171652122722926,-0.15171652122722926,-0.15171652122722926,-0.15171652122722926,-0.15171652122722926,-0.15171652122722926
-0.15171652122725304,-0.15171652122725776,-0.15171652122725776,-0.15171652122724824,-0.15171652122724824,-0.15171652122724824,-0.15171652122724824,-0.15171652122722926,-0.15171652122722926,-0.15171652122722926,-0.15171652122722926,-0.15171652122722926,-0.15171652122722926,-0.15171652122722926
-0.15171652122725304,-0.15171652122725776,-0.15171652122725776,-0.15171652122724824,-0.15171652122724824,-0.15171652122724824,-0.15171652122724824,-0.15171652122722926,-0.15171652122722926,-0.15171652122722926,-0.15171652122722926,-0.15171652122722926,-0.15171652122722926,-0.15171652122722926
-0.15171652122725304,-0.15171652122725776,-0.15171652122725776,-0.15171652122724824,-0.15171652122724824,-0.15171652122724824,-0.15171652122724824,-0.15171652122722926,-0.15171652122722926,-0.15171652122722926,-0.15171652122722926,-0.15171652122722926,-0.15171652122722926,-0.15171652122722926
-0.15171652122725304,-0.15171652122725776,-0.15171652122725776,-0.15171652122724824,-0.15171652122724824,-0.15171652122724824,-0.15171652122724824,-0.15171652122722926,-0.15171652122722926,-0.15171652122722926,-0.15171652122722926,-0.15171652122722926,-0.15171652122722926,-0.15171652122722926
-0.15171652122725304,-0.15171652122725776,-0.15171652122725776,-0.15171652122724824,-0.15171652122724824,-0.15171652122724824,-0.15171652122724824,-0.15171652122722926,-0.15171652122722926,-0.15171652122722926,-0.15171652122722926,-0.15171652122722926,-0.15171652122722926,-0.15171652122722926
-0.15171652122725304,-0.15171652122725776,-0.15171652122725776,-0.15171652122724824,-0.15171652122724824,-0.15171652122724824,-0.15171652122724824,-0.15171652122722926,-0.15171652122722926,-0.15171652122722926,-0.15171652122722926,-0.15171652122722926,-0.15171652122722926,-0.15171652122722926
-0.15171652122725304,-0.15171652122725776,-0.15171652122725776,-0.15171652122724824,-0.15171652122724824,-0.15171652122724824,-0.15171652122724824,-0.15171652122722926,-0.15171652122722926,-0.15171652122722926,-0.15171652122722926,-0.15171652122722926,-0.15171652122722926,-0.15171652122722926
-0.15171652122725304,-0.15171652122725776,-0.15171652122725776,-0.15171652122724824,-0.15171652122724824,-0.15171652122724824,-0.15171652122724824,-0.15171652122722926,-0.15171652122722926,-0.15171652122722926,-0.15171652122722926,-0.15171652122722926,-0.15171652122722926,-0.15171652122722926
-0.15171652122725304,-0.15171652122725776,-0.15171652122725776,-0.15171652122724824,-0.15171652122724824,-0.15171652122724824,-0.15171652122724824,-0.15171652122722926,-0.15171652122722926,-0.15171652122722926,-0.15171652122722926,-0.15171652122722926,-0.15171652122722926,-0.15171652122722926
-0.15171652122725304,-0.15171652122725776,-0.15171652122725776,-0.15171652122724824,-0.15171652122724824,-0.15171652122724824,-0.15171652122724824,-0.15171652122722926,-0.15171652122722926,-0.15171652122722926,-0.15171652122722926,-0.15171652122722926,-0.15171652122722926,-0.15171652122722926
-0.15171652122725304,-0.15171652122725776,-0.15171652122725776,-0.15171652122724824,-0.15171652122724824,-0.15171652122724824,-0.15171652122724824,-0.15171652122722926,-0.15171652122722926,-0.15171652122722926,-0.15171652122722926,-0.15171652122722926,-0.15171652122722926,-0.15171652122722926
-0.15171652122725304,-0.15171652122725776,-0.15171652122725776,-0.15171652122724824,-0.15171652122724824,-0.15171652122724824,-0.15171652122724824,-0.15171652122722926,-0.15171652122722926,-0.15171652122722926,-0.15171652122722926,-0.15171652122722926,-0.15171652122722926,-0.15171652122722926
-0.15171652122725304,-0.15171652122725776,-0.15171652122725776,-0.15171652122724824,-0.15171652122724824,-0.15171652122724824,-0.15171652122724824,-0.15171652122722926,-0.15171652122722926,-0.15171652122722926,-0.15171652122722926,-0.15171652122722926,-0.15171652122722926,-0.15171652122722926
-0.15171652122725304,-0.15171652122725776,-0.15171652122725776,-0.15171652122724824,-0.15171652122724824,-0.15171652122724824,-0.15171652122724824,-0.15171652122722926,-0.15171652122722926,-0.15171652122722926,-0.15171652122722926,-0.15171652122722926,-0.15171652122722926,-0.15171652122722926
-0.15171652122725304,-0.15171652122725776,-0.15171652122725776,-0.15171652122724824,-0.15171652122724824,-0.15171652122724824,-0.15171652122724824,-0.15171652122722926,-0.15171652122722926,-0.15171652122722926,-0.15171652122722926,-0.15171652122722926,-0.15171652122722926,-0.15171652122722926
-0.15171652122725304,-0.15171652122725776,-0.15171652122725776,-0.15171652122724824,-0.15171652122724824,-0.15171652122724824,-0.15171652122724824,-0.15171652122722926,-0.15171652122722926,-0.15171652122722926,-0.15171652122722926,-0.15171652122722926,-0.15171652122722926,-0.15171652122722926
-0.15171652122725304,-0.15171652122725776,-0.15171652122725776,-0.15171652122724824,-0.15171652122724824,-0.15171652122724824,-0.15171652122724824,-0.15171652122722926,-0.15171652122722926,-0.15171652122722926,-0.15171652122722926,-0.15171652122722926,-0.15171652122722926,-0.15171652122722926
-0.15171652122725304,-0.15171652122725776,-0.15171652122725776,-0.15171652122724824,-0.15171652122724824,-0.15171652122724824,-0.15171652122724824,-0.15171652122722926,-0.15171652122722926,-0.15171652122722926,-0.15171652122722926,-0.15171652122722926,-0.15171652122722926,-0.15171652122722926
-0.15171652122725304,-0.15171652122725776,-0.15171652122725776,-0.15171652122724824,-0.15171652122724824,-0.15171652122724824,-0.15171652122724824,-0.15171652122722926,-0.15171652122722926,-0.15171652122722926,-0.15171652122722926,-0.15171652122722926,-0.15171652122722926,-0.15171652122722926
0.927156518610985,0.9271565186109798,0.9271565186109798,0.9271565186109849,0.9271565186109849,0.9271565186109849,0.9271565186109849,0.9271565186110051,0.9271565186110051,0.9271565186110051,0.9271565186110051,0.9271565186110051,0.9271565186110051,0.9271565186110051
7.400394757640406,7.400394757640401,7.400394757640401,7.400394757640412,7.400394757640412,7.400394757640412,7.400394757640412,7.400394757640431,7.400394757640431,7.400394757640431,7.400394757640431,7.400394757640431,7.400394757640431,7.400394757640431
-0.15171652122725304,-0.15171652122725776,-0.15171652122725776,-0.15171652122724824,-0.15171652122724824,-0.15171652122724824,-0.15171652122724824,-0.15171652122722926,-0.15171652122722926,-0.15171652122722926,-0.15171652122722926,-0.15171652122722926,-0.15171652122722926,-0.15171652122722926
-0.15171652122725304,-0.15171652122725776,-0.15171652122725776,-0.15171652122724824,-0.15171652122724824,-0.15171652122724824,-0.15171652122724824,-0.15171652122722926,-0.15171652122722926,-0.15171652122722926,-0.15171652122722926,-0.15171652122722926,-0.15171652122722926,-0.15171652122722926
-0.15171652122725304,-0.15171652122725776,-0.15171652122725776,-0.15171652122724824,-0.15171652122724824,-0.15171652122724824,-0.15171652122724824,-0.15171652122722926,-0.15171652122722926,-0.15171652122722926,-0.15171652122722926,-0.15171652122722926,-0.15171652122722926,-0.15171652122722926
-0.15171652122725304,-0.15171652122725776,-0.15171652122725776,-0.15171652122724824,-0.15171652122724824,-0.15171652122724824,-0.15171652122724824,-0.15171652122722926,-0.15171652122722926,-0.15171652122722926,-0.15171652122722926,-0.15171652122722926,-0.15171652122722926,-0.15171652122722926
-0.15171652122725304,-0.15171652122725776,-0.15171652122725776,-0.15171652122724824,-0.15171652122724824,-0.15171652122724824,-0.15171652122724824,-0.15171652122722926,-0.15171652122722926,-0.15171652122722926,-0.15171652122722926,-0.15171652122722926,-0.15171652122722926,-0.15171652122722926
-0.15171652122725304,-0.15171652122725776,-0.15171652122725776,-0.15171652122724824,-0.15171652122724824,-0.15171652122724824,-0.15171652122724824,-0.15171652122722926,-0.15171652122722926,-0.15171652122722926,-0.15171652122722926,-0.15171652122722926,-0.15171652122722926,-0.15171652122722926
-0.15171652122725304,-0.15171652122725776,-0.15171652122725776,-0.15171652122724824,-0.15171652122724824,-0.15171652122724824,-0.15171652122724824,-0.15171652122722926,-0.15171652122722926,-0.15171652122722926,-0.15171652122722926,-0.15171652122722926,-0.15171652122722926,-0.15171652122722926
-0.15171652122725304,-0.15171652122725776,-0.15171652122725776,-0.15171652122724824,-0.15171652122724824,-0.15171652122724824,-0.15171652122724824,-0.15171652122722926,-0.15171652122722926,-0.15171652122722926,-0.15171652122722926,-0.15171652122722926,-0.15171652122722926,-0.15171652122722926
-0.15171652122725304,-0.15171652122725776,-0.15171652122725776,-0.15171652122724824,-0.15171652122724824,-0.15171652122724824,-0.15171652122724824,-0.15171652122722926,-0.15171652122722926,-0.15171652122722926,-0.15171652122722926,-0.15171652122722926,-0.15171652122722926,-0.15171652122722926
-0.15171652122725304,-0.15171652122725776,-0.15171652122725776,-0.15171652122724824,-0.15171652122724824,-0.15171652122724824,-0.15171652122724824,-0.15171652122722926,-0.15171652122722926,-0.15171652122722926,-0.15171652122722926,-0.15171652122722926,-0.15171652122722926,-0.15171652122722926
-0.15171652122725304,-0.15171652122725776,-0.15171652122725776,-0.15171652122724824,-0.15171652122724824,-0.15171652122724824,-0.15171652122724824,-0.15171652122722926,-0.15171652122722926,-0.15171652122722926,-0.15171652122722926,-0.15171652122722926,-0.15171652122722926,-0.15171652122722926
-0.15171652122725304,-0.15171652122725776,-0.15171652122725776,-0.15171652122724824,-0.15171652122724824,-0.15171652122724824,-0.15171652122724824,-0.15171652122722926,-0.15171652122722926,-0.15171652122722926,-0.15171652122722926,-0.15171652122722926,-0.15171652122722926,-0.15171652122722926
-0.15171652122725304,-0.15171652122725776,-0.15171652122725776,-0.15171652122724824,-0.15171652122724824,-0.15171652122724824,-0.15171652122724824,-0.15171652122722926,-0.15171652122722926,-0.15171652122722926,-0.15171652122722926,-0.15171652122722926,-0.15171652122722926,-0.15171652122722926
-0.15171652122725304,-0.15171652122725776,-0.15171652122725776,-0.15171652122724824,-0.15171652122724824,-0.15171652122724824,-0.15171652122724824,-0.15171652122722926,-0.15171652122722926,-0.15171652122722926,-0.15171652122722926,-0.15171652122722926,-0.15171652122722926,-0.15171652122722926
-0.15171652122725304,-0.15171652122725776,-0.15171652122725776,-0.15171652122724824,-0.15171652122724824,-0.15171652122724824,-0.15171652122724824,-0.15171652122722926,-0.15171652122722926,-0.15171652122722926,-0.15171652122722926,-0.15171652122722926,-0.15171652122722926,-0.15171652122722926
-0.15171652122725304,-0.15171652122725776,-0.15171652122725776,-0.15171652122724824,-0.15171652122724824,-0.15171652122724824,-0.15171652122724824,-0.15171652122722926,-0.15171652122722926,-0.15171652122722926,-0.15171652122722926,-0.15171652122722926,-0.15171652122722926,-0.15171652122722926
-0.15171652122725304,-0.15171652122725776,-0.15171652122725776,-0.15171652122724824,-0.15171652122724824,-0.15171652122724824,-0.15171652122724824,-0.15171652122722926,-0.15171652122722926,-0.15171652122722926,-0.15171652122722926,-0.15171652122722926,-0.15171652122722926,-0.15171652122722926
-0.15171652122725304,-0.15171652122725776,-0.15171652122725776,-0.15171652122724824,-0.15171652122724824,-0.15171652122724824,-0.15171652122724824,-0.15171652122722926,-0.15171652122722926,-0.15171652122722926,-0.15171652122722926,-0.15171652122722926,-0.15171652122722926,-0.15171652122722926
-0.15171652122725304,-0.15171652122725776,-0.15171652122725776,-0.15171652122724824,-0.15171652122724824,-0.15171652122724824,-0.15171652122724824,-0.15171652122722926,-0.15171652122722926,-0.15171652122722926,-0.15171652122722926,-0.15171652122722926,-0.15171652122722926,-0.15171652122722926
-0.15171652122725304,-0.15171652122725776,-0.15171652122725776,-0.15171652122724824,-0.15171652122724824,-0.15171652122724824,-0.15171652122724824,-0.15171652122722926,-0.15171652122722926,-0.15171652122722926,-0.15171652122722926,-0.15171652122722926,-0.15171652122722926,-0.15171652122722926
-0.15171652122725304,-0.15171652122725776,-0.15171652122725776,-0.15171652122724824,-0.15171652122724824,-0.15171652122724824,-0.15171652122724824,-0.15171652122722926,-0.15171652122722926,-0.15171652122722926,-0.15171652122722926,-0.15171652122722926,-0.15171652122722926,-0.15171652122722926
-0.15171652122725304,-0.15171652122725776,-0.15171652122725776,-0.15171652122724824,-0.15171652122724824,-0.15171652122724824,-0.15171652122724824,-0.15171652122722926,-0.15171652122722926,-0.15171652122722926,-0.15171652122722926,-0.15171652122722926,-0.15171652122722926,-0.15171652122722926
-0.15171652122725304,-0.15171652122725776,-0.15171652122725776,-0.15171652122724824,-0.15171652122724824,-0.15171652122724824,-0.15171652122724824,-0.15171652122722926,-0.15171652122722926,-0.15171652122722926,-0.15171652122722926,-0.15171652122722926,-0.15171652122722926,-0.15171652122722926
-0.15171652122725304,-0.15171652122725776,-0.15171652122725776,-0.15171652122724824,-0.15171652122724824,-0.15171652122724824,-0.15171652122724824,-0.15171652122722926,-0.15171652122722926,-0.15171652122722926,-0.15171652122722926,-0.15171652122722926,-0.15171652122722926,-0.15171652122722926
-0.15171652122725304,-0.15171652122725776,-0.15171652122725776,-0.15171652122724824,-0.15171652122724824,-0.15171652122724824,-0.15171652122724824,-0.15171652122722926,-0.15171652122722926,-0.15171652122722926,-0.15171652122722926,-0.15171652122722926,-0.15171652122722926,-0.15171652122722926
-0.15171652122725304,-0.15171652122725776,-0.15171652122725776,-0.15171652122724824,-0.15171652122724824,-0.15171652122724824,-0.15171652122724824,-0.15171652122722926,-0.15171652122722926,-0.15171652122722926,-0.15171652122722926,-0.15171652122722926,-0.15171652122722926,-0.15171652122722926
-0.15171652122725304,-0.15171652122725776,-0.15171652122725776,-0.15171652122724824,-0.15171652122724824,-0.15171652122724824,-0.15171652122724824,-0.15171652122722926,-0.15171652122722926,-0.15171652122722926,-0.15171652122722926,-0.15171652122722926,-0.15171652122722926,-0.15171652122722926
-0.15171652122725304,-0.15171652122725776,-0.15171652122725776,-0.15171652122724824,-0.15171652122724824,-0.15171652122724824,-0.15171652122724824,-0.15171652122722926,-0.15171652122722926,-0.15171652122722926,-0.15171652122722926,-0.15171652122722926,-0.15171652122722926,-0.15171652122722926
-0.15171652122725304,-0.15171652122725776,-0.15171652122725776,-0.15171652122724824,-0.15171652122724824,-0.15171652122724824,-0.15171652122724824,-0.15171652122722926,-0.15171652122722926,-0.15171652122722926,-0.15171652122722926,-0.15171652122722926,-0.15171652122722926,-0.15171652122722926
-0.15171652122725304,-0.15171652122725776,-0.15171652122725776,-0.15171652122724824,-0.15171652122724824,-0.15171652122724824,-0.15171652122724824,-0.15171652122722926,-0.15171652122722926,-0.15171652122722926,-0.15171652122722926,-0.15171652122722926,-0.15171652122722926,-0.15171652122722926
-0.15171652122725304,-0.15171652122725776,-0.15171652122725776,-0.15171652122724824,-0.15171652122724824,-0.15171652122724824,-0.15171652122724824,-0.15171652122722926,-0.15171652122722926,-0.15171652122722926,-0.15171652122722926,-0.15171652122722926,-0.15171652122722926,-0.15171652122722926
-0.15171652122725304,-0.15171652122725776,-0.15171652122725776,-0.15171652122724824,-0.15171652122724824,-0.15171652122724824,-0.15171652122724824,-0.15171652122722926,-0.15171652122722926,-0.15171652122722926,-0.15171652122722926,-0.15171652122722926,-0.15171652122722926,-0.15171652122722926
-0.15171652122725304,-0.15171652122725776,-0.15171652122725776,-0.15171652122724824,-0.15171652122724824,-0.15171652122724824,-0.15171652122724824,-0.15171652122722926,-0.15171652122722926,-0.15171652122722926,-0.15171652122722926,-0.15171652122722926,-0.15171652122722926,-0.15171652122722926
0.927156518610985,0.9271565186109798,0.9271565186109798,0.9271565186109849,0.9271565186109849,0.9271565186109849,0.9271565186109849,0.9271565186110051,0.9271565186110051,0.9271565186110051,0.9271565186110051,0.9271565186110051,0.9271565186110051,0.9271565186110051
7.400394757640406,7.400394757640401,7.400394757640401,7.400394757640412,7.400394757640412,7.400394757640412,7.400394757640412,7.400394757640431,7.400394757640431,7.400394757640431,7.400394757640431,7.400394757640431,7.400394757640431,7.400394757640431
-0.15171652122725304,-0.15171652122725776,-0.15171652122725776,-0.15171652122724824,-0.15171652122724824,-0.15171652122724824,-0.15171652122724824,-0.15171652122722926,-0.15171652122722926,-0.15171652122722926,-0.15171652122722926,-0.15171652122722926,-0.15171652122722926,-0.15171652122722926
-0.15171652122725304,-0.15171652122725776,-0.15171652122725776,-0.15171652122724824,-0.15171652122724824,-0.15171652122724824,-0.15171652122724824,-0.15171652122722926,-0.15171652122722926,-0.15171652122722926,-0.15171652122722926,-0.15171652122722926,-0.15171652122722926,-0.15171652122722926
-0.15171652122725304,-0.15171652122725776,-0.15171652122725776,-0.15171652122724824,-0.15171652122724824,-0.15171652122724824,-0.15171652122724824,-0.15171652122722926,-0.15171652122722926,-0.15171652122722926,-0.15171652122722926,-0.15171652122722926,-0.15171652122722926,-0.15171652122722926
-0.15171652122725304,-0.15171652122725776,-0.15171652122725776,-0.15171652122724824,-0.15171652122724824,-0.15171652122724824,-0.15171652122724824,-0.15171652122722926,-0.15171652122722926,-0.15171652122722926,-0.15171652122722926,-0.15171652122722926,-0.15171652122722926,-0.15171652122722926
-0.15171652122725304,-0.15171652122725776,-0.15171652122725776,-0.15171652122724824,-0.15171652122724824,-0.15171652122724824,-0.15171652122724824,-0.15171652122722926,-0.15171652122722926,-0.15171652122722926,-0.15171652122722926,-0.15171652122722926,-0.15171652122722926,-0.15171652122722926
-0.15171652122725304,-0.15171652122725776,-0.15171652122725776,-0.15171652122724824,-0.15171652122724824,-0.15171652122724824,-0.15171652122724824,-0.15171652122722926,-0.15171652122722926,-0.15171652122722926,-0.15171652122722926,-0.15171652122722926,-0.15171652122722926,-0.15171652122722926
-0.15171652122725304,-0.15171652122725776,-0.15171652122725776,-0.15171652122724824,-0.15171652122724824,-0.15171652122724824,-0.15171652122724824,-0.15171652122722926,-0.15171652122722926,-0.15171652122722926,-0.15171652122722926,-0.15171652122722926,-0.15171652122722926,-0.15171652122722926
-0.15171652122725304,-0.15171652122725776,-0.15171652122725776,-0.15171652122724824,-0.15171652122724824,-0.15171652122724824,-0.15171652122724824,-0.15171652122722926,-0.15171652122722926,-0.15171652122722926,-0.15171652122722926,-0.15171652122722926,-0.15171652122722926,-0.15171652122722926
-0.15171652122725304,-0.15171652122725776,-0.15171652122725776,-0.15171652122724824,-0.15171652122724824,-0.15171652122724824,-0.15171652122724824,-0.15171652122722926,-0.15171652122722926,-0.15171652122722926,-0.15171652122722926,-0.15171652122722926,-0.15171652122722926,-0.15171652122722926
-0.15171652122725304,-0.15171652122725776,-0.15171652122725776,-0.15171652122724824,-0.15171652122724824,-0.15171652122724824,-0.15171652122724824,-0.15171652122722926,-0.15171652122722926,-0.15171652122722926,-0.15171652122722926,-0.15171652122722926,-0.15171652122722926,-0.15171652122722926
-0.15171652122725304,-0.15171652122725776,-0.15171652122725776,-0.15171652122724824,-0.15171652122724824,-0.15171652122724824,-0.15171652122724824,-0.15171652122722926,-0.15171652122722926,-0.15171652122722926,-0.15171652122722926,-0.15171652122722926,-0.15171652122722926,-0.15171652122722926
0.927156518610985,0.9271565186109798,0.9271565186109798,0.9271565186109849,0.9271565186109849,0.9271565186109849,0.9271565186109849,0.9271565186110051,0.9271565186110051,0.9271565186110051,0.9271565186110051,0.9271565186110051,0.9271565186110051,0.9271565186110051
7.400394757640406,7.400394757640401,7.400394757640401,7.400394757640412,7.400394757640412,7.400394757640412,7.400394757640412,7.400394757640431,7.400394757640431,7.400394757640431,7.400394757640431,7.400394757640431,7.400394757640431,7.400394757640431
-0.15171652122725304,-0.15171652122725776,-0.15171652122725776,-0.15171652122724824,-0.15171652122724824,-0.15171652122724824,-0.15171652122724824,-0.15171652122722926,-0.15171652122722926,-0.15171652122722926,-0.15171652122722926,-0.15171652122722926,-0.15171652122722926,-0.15171652122722926
-0.15171652122725304,-0.15171652122725776,-0.15171652122725776,-0.15171652122724824,-0.15171652122724824,-0.15171652122724824,-0.15171652122724824,-0.15171652122722926,-0.15171652122722926,-0.15171652122722926,-0.15171652122722926,-0.15171652122722926,-0.15171652122722926,-0.15171652122722926
-0.15171652122725304,-0.15171652122725776,-0.15171652122725776,-0.15171652122724824,-0.15171652122724824,-0.15171652122724824,-0.15171652122724824,-0.15171652122722926,-0.15171652122722926,-0.15171652122722926,-0.15171652122722926,-0.15171652122722926,-0.15171652122722926,-0.15171652122722926
-0.15171652122725304,-0.15171652122725776,-0.15171652122725776,-0.15171652122724824,-0.15171652122724824,-0.15171652122724824,-0.15171652122724824,-0.15171652122722926,-0.15171652122722926,-0.15171652122722926,-0.15171652122722926,-0.15171652122722926,-0.15171652122722926,-0.15171652122722926
-0.15171652122725304,-0.15171652122725776,-0.15171652122725776,-0.15171652122724824,-0.15171652122724824,-0.15171652122724824,-0.15171652122724824,-0.15171652122722926,-0.15171652122722926,-0.15171652122722926,-0.15171652122722926,-0.15171652122722926,-0.15171652122722926,-0.15171652122722926
-0.15171652122725304,-0.15171652122725776,-0.15171652122725776,-0.15171652122724824,-0.15171652122724824,-0.15171652122724824,-0.15171652122724824,-0.15171652122722926,-0.15171652122722926,-0.15171652122722926,-0.15171652122722926,-0.15171652122722926,-0.15171652122722926,-0.15171652122722926
-0.15171652122725304,-0.15171652122725776,-0.15171652122725776,-0.15171652122724824,-0.15171652122724824,-0.15171652122724824,-0.15171652122724824,-0.15171652122722926,-0.15171652122722926,-0.15171652122722926,-0.15171652122722926,-0.15171652122722926,-0.15171652122722926,-0.15171652122722926
-0.15171652122725304,-0.15171652122725776,-0.15171652122725776,-0.15171652122724824,-0.15171652122724824,-0.15171652122724824,-0.15171652122724824,-0.15171652122722926,-0.15171652122722926,-0.15171652122722926,-0.15171652122722926,-0.15171652122722926,-0.15171652122722926,-0.15171652122722926
-0.15171652122725304,-0.15171652122725776,-0.15171652122725776,-0.15171652122724824,-0.15171652122724824,-0.15171652122724824,-0.15171652122724824,-0.15171652122722926,-0.15171652122722926,-0.15171652122722926,-0.15171652122722926,-0.15171652122722926,-0.15171652122722926,-0.15171652122722926
-0.15171652122725304,-0.15171652122725776,-0.15171652122725776,-0.15171652122724824,-0.15171652122724824,-0.15171652122724824,-0.15171652122724824,-0.15171652122722926,-0.15171652122722926,-0.15171652122722926,-0.15171652122722926,-0.15171652122722926,-0.15171652122722926,-0.15171652122722926
-0.15171652122725304,-0.15171652122725776,-0.15171652122725776,-0.15171652122724824,-0.15171652122724824,-0.15171652122724824,-0.15171652122724824,-0.15171652122722926,-0.15171652122722926,-0.15171652122722926,-0.15171652122722926,-0.15171652122722926,-0.15171652122722926,-0.15171652122722926
-0.15171652122725304,-0.15171652122725776,-0.15171652122725776,-0.15171652122724824,-0.15171652122724824,-0.15171652122724824,-0.15171652122724824,-0.15171652122722926,-0.15171652122722926,-0.15171652122722926,-0.15171652122722926,-0.15171652122722926,-0.15171652122722926,-0.15171652122722926
-0.15171652122725304,-0.15171652122725776,-0.15171652122725776,-0.15171652122724824,-0.15171652122724824,-0.15171652122724824,-0.15171652122724824,-0.15171652122722926,-0.15171652122722926,-0.15171652122722926,-0.15171652122722926,-0.15171652122722926,-0.15171652122722926,-0.15171652122722926
-0.15171652122725304,-0.15171652122725776,-0.15171652122725776,-0.15171652122724824,-0.15171652122724824,-0.15171652122724824,-0.15171652122724824,-0.15171652122722926,-0.15171652122722926,-0.15171652122722926,-0.15171652122722926,-0.15171652122722926,-0.15171652122722926,-0.15171652122722926
-0.15171652122725304,-0.15171652122725776,-0.15171652122725776,-0.15171652122724824,-0.15171652122724824,-0.15171652122724824,-0.15171652122724824,-0.15171652122722926,-0.15171652122722926,-0.15171652122722926,-0.15171652122722926,-0.15171652122722926,-0.15171652122722926,-0.15171652122722926
-0.15171652122725304,-0.15171652122725776,-0.15171652122725776,-0.15171652122724824,-0.15171652122724824,-0.15171652122724824,-0.15171652122724824,-0.15171652122722926,-0.15171652122722926,-0.15171652122722926,-0.15171652122722926,-0.15171652122722926,-0.15171652122722926,-0.15171652122722926
-0.15171652122725304,-0.15171652122725776,-0.15171652122725776,-0.15171652122724824,-0.15171652122724824,-0.15171652122724824,-0.15171652122724824,-0.15171652122722926,-0.15171652122722926,-0.15171652122722926,-0.15171652122722926,-0.15171652122722926,-0.15171652122722926,-0.15171652122722926
-0.15171652122725304,-0.15171652122725776,-0.15171652122725776,-0.15171652122724824,-0.15171652122724824,-0.15171652122724824,-0.15171652122724824,-0.15171652122722926,-0.15171652122722926,-0.15171652122722926,-0.15171652122722926,-0.15171652122722926,-0.15171652122722926,-0.15171652122722926
-0.15171652122725304,-0.15171652122725776,-0.15171652122725776,-0.15171652122724824,-0.15171652122724824,-0.15171652122724824,-0.15171652122724824,-0.15171652122722926,-0.15171652122722926,-0.15171652122722926,-0.15171652122722926,-0.15171652122722926,-0.15171652122722926,-0.15171652122722926
